candidate_bgv_vendor_dispatch	0	0.1	utf8mb4_unicode_ci
candidate_bgv_verification_event	593	0.8	utf8mb4_unicode_ci
candidate_digilocker_session	102	0.2	utf8mb4_unicode_ci
candidate_digilocker_sessions	0	0.1	utf8mb4_unicode_ci
candidate_document_access_log	41	0.0	utf8mb4_unicode_ci
candidate_document_reupload_request	0	0.0	utf8mb4_unicode_ci
candidate_dpdp_consent_log	0	0.0	utf8mb4_unicode_ci
candidate_face_match	92	0.1	utf8mb4_unicode_ci
candidate_fraud_alert	23	0.1	utf8mb4_unicode_ci
candidate_manual_vendor_submission	0	0.0	utf8mb4_unicode_ci
candidate_name_match_detail	27	0.0	utf8mb4_unicode_ci
candidate_name_match_summary	11	0.0	utf8mb4_unicode_ci
candidate_name_override_audit	0	0.0	utf8mb4_unicode_ci
candidate_onboarding_audit_log	0	0.0	utf8mb4_unicode_ci
candidate_onboarding_autosave	0	0.0	utf8mb4_unicode_ci
candidate_onboarding_bank_detail	29433	17.4	utf8mb4_unicode_ci
candidate_onboarding_document	844	1.8	utf8mb4_unicode_ci
candidate_onboarding_experience	125	0.1	utf8mb4_unicode_ci
candidate_onboarding_family	118	0.0	utf8mb4_unicode_ci
candidate_onboarding_family_member	77	0.0	utf8mb4_unicode_ci
candidate_onboarding_language	118	0.0	utf8mb4_unicode_ci
candidate_onboarding_nominee	18	0.0	utf8mb4_unicode_ci
candidate_onboarding_otp	203	0.1	utf8mb4_unicode_ci
candidate_onboarding_profile	32252	21.1	utf8mb4_unicode_ci
candidate_onboarding_progress	0	0.0	utf8mb4_unicode_ci
candidate_onboarding_qualification	37327	12.1	utf8mb4_unicode_ci
candidate_onboarding_readiness	0	0.0	utf8mb4_unicode_ci
candidate_onboarding_section_status	497	0.2	utf8mb4_unicode_ci
candidate_onboarding_sessions	0	0.1	utf8mb4_unicode_ci
candidate_onboarding_submission_log	5196	7.5	utf8mb4_unicode_ci
candidate_otp_logs	0	0.0	utf8mb4_unicode_ci
candidate_payroll_review_flags	0	0.1	utf8mb4_unicode_ci
candidate_status_audit_log	0	0.0	utf8mb4_unicode_ci
candidate_validation_errors	0	0.0	utf8mb4_unicode_ci
candidate_workflow_state	0	0.0	utf8mb4_unicode_ci
career_path	0	0.0	utf8mb4_unicode_ci
change_doj_snapshot	1541	0.3	utf8mb4_unicode_ci
chat_funnel_detail	0	0.0	utf8mb4_0900_ai_ci
cheque_name_validation	0	0.0	utf8mb4_unicode_ci
client_contract_master	0	0.1	utf8mb4_unicode_ci
client_credit_note	139	0.1	utf8mb4_unicode_ci
client_credit_note_line	139	0.1	utf8mb4_unicode_ci
client_credit_note_migration_staging	144	0.1	utf8mb4_unicode_ci
client_invoice	10476	11.6	utf8mb4_unicode_ci
client_invoice_audit_log	0	0.0	utf8mb4_unicode_ci
client_invoice_line	8887	5.0	utf8mb4_unicode_ci
client_invoice_migration_staging	9922	11.9	utf8mb4_unicode_ci
client_invoice_number_sequence	74	0.0	utf8mb4_unicode_ci
client_master	44	0.0	utf8mb4_unicode_ci
client_po_number	1	0.0	utf8mb4_unicode_ci
client_po_particular	0	0.0	utf8mb4_unicode_ci
client_provision	0	0.0	utf8mb4_unicode_ci
client_provision_deduction	0	0.0	utf8mb4_unicode_ci
client_user	1	0.0	utf8mb4_unicode_ci
coaching_session	3	0.0	utf8mb4_unicode_ci
coffee_roulette_opt_in	0	0.0	utf8mb4_unicode_ci
coffee_roulette_pairing	0	0.1	utf8mb4_unicode_ci
communication_preferences	0	0.0	utf8mb4_unicode_ci
communication_provider_config	3	0.0	utf8mb4_unicode_ci
communication_template	13	0.1	utf8mb4_unicode_ci
company_event_master	2	0.0	utf8mb4_unicode_ci
company_post_audit_log	0	0.1	utf8mb4_unicode_ci
company_post_comments	4	0.0	utf8mb4_unicode_ci
company_post_creator_access	3	0.1	utf8mb4_unicode_ci
company_post_likes	7	0.1	utf8mb4_unicode_ci
company_post_media	6	0.1	utf8mb4_unicode_ci
company_posts	39	0.1	utf8mb4_unicode_ci
company_signing_certificate	1	0.0	utf8mb4_unicode_ci
company_signing_certificate_audit	2	0.0	utf8mb4_unicode_ci
competency_master	10	0.1	utf8mb4_unicode_ci
consent_text_version	0	0.0	utf8mb4_unicode_ci
contract_master	0	0.0	utf8mb4_unicode_ci
conversion_funnel_event	0	0.1	utf8mb4_0900_ai_ci
cosec_daily_agg	284196	35.6	utf8mb4_unicode_ci
cosec_punch_sync	3039163	390.2	utf8mb4_0900_ai_ci
cosec_sync_watermark	3	0.0	utf8mb4_unicode_ci
cosec_unmapped_users	99546	16.5	utf8mb4_unicode_ci
cosec_user_sync_queue	18	0.1	utf8mb4_unicode_ci
cost_center_billing_config	241	0.1	utf8mb4_unicode_ci
cost_centre_approval_log	2	0.0	utf8mb4_unicode_ci
cost_centre_contacts	0	0.1	utf8mb4_unicode_ci
cost_centre_master	922	2.6	utf8mb4_unicode_ci
cost_centre_reward_penalty	0	0.1	utf8mb4_unicode_ci
cost_centre_seat_rate	18	0.0	utf8mb4_unicode_ci
creche_facility	0	0.0	utf8mb4_unicode_ci
customization_application_log	0	0.1	utf8mb4_unicode_ci
customization_cache	0	0.1	utf8mb4_unicode_ci
customization_dimension	6	0.1	utf8mb4_unicode_ci
customization_rule	1	0.1	utf8mb4_unicode_ci
daily_tip	27	0.1	utf8mb4_unicode_ci
daily_tip_read	5	0.0	utf8mb4_unicode_ci
daily_trivia_question	27	0.1	utf8mb4_unicode_ci
daily_trivia_response	5	0.0	utf8mb4_unicode_ci
daily_word_attempt	4	0.0	utf8mb4_unicode_ci
daily_word_puzzle	27	0.0	utf8mb4_unicode_ci
dashboard_metric_catalog	19	0.0	utf8mb4_unicode_ci
dashboard_metric_snapshot	15169	11.5	utf8mb4_unicode_ci
dashboard_metric_target	0	0.1	utf8mb4_unicode_ci
dashboard_role_metric_config	401	0.2	utf8mb4_unicode_ci
data_breach_log	0	0.0	utf8mb4_unicode_ci
data_consent	891	0.5	utf8mb4_unicode_ci
data_processor_registry	7	0.0	utf8mb4_unicode_ci
data_retention_policy	7	0.0	utf8mb4_unicode_ci
data_rights_request	0	0.0	utf8mb4_unicode_ci
department_master	36	0.1	utf8mb4_unicode_ci
designation_band_matrix	0	0.1	utf8mb4_unicode_ci
designation_master	105	0.1	utf8mb4_unicode_ci
designation_role_map	0	0.1	utf8mb4_unicode_ci
development_plan	0	0.1	utf8mb4_unicode_ci
development_plan_goal	0	0.1	utf8mb4_unicode_ci
dialer_session_log	1364	1.0	utf8mb4_unicode_ci
dispatch_log	2765	3.5	utf8mb4_unicode_ci
doc_legacy_snapshot	268341	44.6	utf8mb4_unicode_ci
document_access_log	61	0.1	utf8mb4_unicode_ci
document_deletion_request	0	0.1	utf8mb4_unicode_ci
document_download_token	0	0.1	utf8mb4_unicode_ci
document_legal_hold	0	0.1	utf8mb4_unicode_ci
document_permission_policy	8	0.0	utf8mb4_unicode_ci
document_retention_policy	10	0.0	utf8mb4_unicode_ci
document_template_field_map	214	0.3	utf8mb4_unicode_ci
document_vault_inventory	15	0.1	utf8mb4_unicode_ci
dpdp_config	28	0.0	utf8mb4_unicode_ci
dpdp_consent_log	0	0.0	utf8mb4_unicode_ci
dpdp_consent_register	0	0.0	utf8mb4_unicode_ci
dpdp_consent_withdrawal	0	0.0	utf8mb4_unicode_ci
dpdp_nominee_registry	0	0.0	utf8mb4_unicode_ci
dpdp_processing_activity_log	0	0.0	utf8mb4_unicode_ci
dpdp_processing_hold	0	0.0	utf8mb4_unicode_ci
dpdp_processing_notice	0	0.0	utf8mb4_unicode_ci
dpdp_withdrawal_audit_log	0	0.0	utf8mb4_unicode_ci
dpdp_withdrawal_evidence	0	0.0	utf8mb4_unicode_ci
dpdp_withdrawal_task	0	0.0	utf8mb4_unicode_ci
email_funnel_detail	0	0.0	utf8mb4_0900_ai_ci
email_template_history	0	0.0	utf8mb4_unicode_ci
email_template_master	14	0.2	utf8mb4_unicode_ci
email_templates	0	0.0	utf8mb4_unicode_ci
employee_360_activity_log	0	0.0	utf8mb4_unicode_ci
employee_address	35178	17.6	utf8mb4_unicode_ci
employee_badge_earned	2057	2.6	utf8mb4_unicode_ci
employee_bank_detail	12272	10.2	utf8mb4_unicode_ci
employee_bank_detail_backfill_log	158	0.1	utf8mb4_unicode_ci
employee_biometric_enrollment	15156	11.8	utf8mb4_unicode_ci
employee_client_mapping	31760	16.6	utf8mb4_unicode_ci
employee_code_generation_log	0	0.0	utf8mb4_unicode_ci
employee_code_sequence	4	0.0	utf8mb4_unicode_ci
employee_contract	0	0.0	utf8mb4_unicode_ci
employee_cost_centre_allocation	0	0.1	utf8mb4_unicode_ci
employee_daily_login	9	0.1	utf8mb4_unicode_ci
employee_deduction_entries	1	0.1	utf8mb4_unicode_ci
employee_deductions_log	95	0.2	utf8mb4_unicode_ci
employee_document_access_log	44	0.0	utf8mb4_unicode_ci
employee_document_esign_transaction	46	0.1	utf8mb4_unicode_ci
employee_document_vault	0	0.0	utf8mb4_unicode_ci
employee_documents	150032	106.9	utf8mb4_unicode_ci
employee_documents_backup_20260711	197739	87.9	utf8mb4_unicode_ci
employee_education	0	0.0	utf8mb4_unicode_ci
employee_emergency_contact	35329	19.6	utf8mb4_unicode_ci
employee_epf_audit_log	0	0.0	utf8mb4_unicode_ci
